Date 	Closing 	Further down 	Higher 	Opening 	Volume Titles 	FCFA Volume 	Variation %
03/12/2025 	352,42 	352,42 	352,42 	352,42 	- 	202 720 810 006 	0.60%
02/12/2025 	350,33 	350,33 	350,33 	350,33 	- 	161 582 567 169 	-1.08%
01/12/2025 	354,14 	354,14 	354,14 	354,14 	- 	221 175 367 625 	2.38%
28/11/2025 	345,91 	345,91 	345,91 	345,91 	- 	193 842 100 826 	-0.38%
27/11/2025 	347,22 	347,22 	347,22 	347,22 	- 	250 345 221 739 	-0.16%
26/11/2025 	347,78 	347,78 	347,78 	347,78 	- 	790 841 852 438 	0.80%
25/11/2025 	345,01 	345,01 	345,01 	345,01 	- 	441 779 607 160 	0.39%
24/11/2025 	343,66 	343,66 	343,66 	343,66 	- 	292 556 813 279 	-0.18%
21/11/2025 	344,28 	344,28 	344,28 	344,28 	- 	278 767 659 410 	-0.04%
20/11/2025 	344,42 	344,42 	344,42 	344,42 	- 	346 389 218 595 	0.15%
19/11/2025 	343,90 	343,90 	343,90 	343,90 	- 	1 278 071 239 996 	1.10%
18/11/2025 	340,16 	340,16 	340,16 	340,16 	- 	315 903 782 619 	-0.08%
17/11/2025 	340,44 	340,44 	340,44 	340,44 	- 	238 347 942 804 	1.03%
14/11/2025 	336,98 	336,98 	336,98 	336,98 	- 	372 932 215 242 	-0.28%
13/11/2025 	337,94 	337,94 	337,94 	337,94 	- 	336 046 154 163 	0.17%
12/11/2025 	337,37 	337,37 	337,37 	337,37 	- 	554 335 478 209 	-0.08%
11/11/2025 	337,64 	337,64 	337,64 	337,64 	- 	796 296 320 710 	0.51%
10/11/2025 	335.94 	335.94 	335.94 	335.94 	- 	644 509 558 260 	-0.09%
07/11/2025 	336.25 	336.25 	336.25 	336.25 	- 	95 427 279 250 	-0.32%
06/11/2025 	337,34 	337,34 	337,34 	337,34 	- 	364 426 503 113 	0.83%
05/11/2025 	334,57 	334,57 	334,57 	334,57 	- 	449 289 832 065 	-0.78%
04/11/2025 	337,20 	337,20 	337,20 	337,20 	- 	1 814 174 224 318 	-0.57%
03/11/2025 	339,12 	339,12 	339,12 	339,12 	- 	611 843 396 435 	-1.03%
31/10/2025 	342,65 	342,65 	342,65 	342,65 	- 	695 089 471 438 	-0.50%
30/10/2025 	344,36 	344,36 	344,36 	344,36 	- 	495 168 998 427 	0.15%
